"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","sp.name"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.33300000000000002",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.23799999999999999",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.29599999999999999",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.28299999999999997",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.17",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.19600000000000001",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.124",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.33500000000000002",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.13400000000000001",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.17199999999999999",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.14599999999999999",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Bear River","58.3","115.78333000000001","274-305","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.21199999999999999",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.13400000000000001",NA,NA,"4","100","21","end of treatment","3C",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.189",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.4E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.2999999999999999E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.4E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.1",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.126",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.10%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.106",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.152",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.105",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.0999999999999998E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","7.0999999999999994E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","8.7999999999999995E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.13",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.20%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.106",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.18099999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.17899999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.124",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.14099999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.11",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.158",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.25%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.5000000000000001E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.14099999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.5000000000000001E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.1",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","7.1999999999999995E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.4E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.10199999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.30%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.126",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.14499999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.1999999999999998E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.4E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.09",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.127",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.13100000000000001",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"moist.content.fresh.weight.40%","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.223",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","8.3000000000000004E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.13",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.111",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.104",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","8.6999999999999994E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.22900000000000001",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Box.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.16500000000000001",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","7","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","9.1999999999999998E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","14","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.19600000000000001",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","21","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.111",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","28","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.08",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","35","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","8.8999999999999996E-2",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","56","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.11799999999999999",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp1","JN","Picea","glauca",NA,"Y","N","Paddle Prairie","57.95","117.88333","366","North America",NA,"1979",NA,NA,NA,NA,NA,"Sand.XS","5","84","30/20",NA,"8",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.uniformity.coefficient","0.8",NA,NA,"4","100","21","end of treatment","3D",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-215MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","3.2440000000000002",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-144MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","5.1619999999999999",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-97MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","5.5549999999999997",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-55MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","6.2430000000000003",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-37MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","8.5039999999999996",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-18MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","11.749000000000001",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-5MPa","5","14",NA,"aircirculation.absent",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","17.155999999999999",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-215MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","4.7190000000000003",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-144MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","6.6360000000000001",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
"downie98","exp2","JN","Picea","glauca",NA,"Y","N","HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)","54.084886847703302","-112.246249673015",NA,"North America",NA,NA,NA,NA,NA,NA,NA,"salt.solution.-97MPa","5","28",NA,"aircirculation.present",NA,"NaCl",NA,NA,"N",NA,"N",NA,NA,"N","seed.moisture.content.fresh.weight","6.3410000000000002",NA,NA,"3","200",NA,NA,"4A",NA,"Picea glauca"
