"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","scarifTypeGen","scarifTypeSpe","chemicalCor","storageType","storageDetails","storageTemp","storageDuration","responseVar","responseValueNum","responseErrorType","photoperiodCor","treatmentOverview","chemicalConcent","chemicalConcentUnit","datasetIDstudy","latbi","provLatLon","provLatLonAlt","idspp"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","57.33","SE","4.62","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",57.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","22.67","SE","6.43","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",22.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","68.67","SE","18.48","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",68.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","30","SE","4","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",30,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","59.33","SE","26.03","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",59.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","20","SE","5.29","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",20,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","4.67","SE","1.15","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",4.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","4.67","SE","1.15","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",4.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","12.67","SE","1.15","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",12.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.33","SE","1.15","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",3.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0","SE","0","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",0,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0","SE","0","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",0,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.33","SE","3.05","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",3.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","8","SE","2","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",8,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0","SE","0","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",0,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","11.33","SE","5.77","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",11.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0","SE","0","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",0,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Domuzalan, Turkey",40.68,38.85,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","8.67","SE","4.16","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",8.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.68 38.85","40.68 38.85 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","29.33","SE","9.02","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",29.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","6","SE","4","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",6,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","86.67","SE","11.37","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",86.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","10.67","SE","5.03","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",10.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","28","SE","2","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",28,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","34","SE","11.13","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",34,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","5.33","SE","1.15","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",5.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","14","SE","2","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",14,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Atkoyağı, Turkey",40.65,38.89,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","22.67","SE","3.05","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",22.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.65 38.89","40.65 38.89 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Aktaş, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.67","SE","5.03","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",16.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.67","SE","7.57","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",16.67,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","14","SE","2","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",14,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","23.33","SE","4.16","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",23.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0","SE","0","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",0,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","22","SE","5.29","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",22,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","7.33","SE","5.03","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",7.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0","SE","0","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",0,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","7.33","SE","4.62","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",7.33,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.58,38.9,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","dry heat",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","8","SE","2","3","100","28",NA,"Table 3","seeds were placed in small paper bundle in the climate chamber at 90°C for 60 s",NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"percent.germ",8,"SE","light","dry heat","0",NA,"ucler18exp1","Picea_orientalis","40.58 38.9","40.58 38.9 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","control",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"mgt","13.42","SE","1.01","3","100","28",NA,"Table 6",NA,NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"mgt",13.42,"SE","light","control","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","control",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"mgt","0","SE","0","3","100","28",NA,"Table 6",NA,NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"mgt",0,"SE","light","control","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
"ucler18","exp1","MN","Picea","orientalis","L.","Y","N","Ağaçbaşı, Turkey",40.7,38.91,"1968","Asia",NA,"2003","2004","cold",NA,NA,"4","control",NA,NA,"25",NA,"16/8",NA,NA,NA,"N",NA,"N",NA,NA,NA,"mgt","11.57","SE","0.46","3","100","28",NA,"Table 6",NA,NA,NA,NA,NA,NA,"25","25",28,"constant",25,NA,"16/8",16,8,NA,NA,NA,"cold","cold","4",NA,"mgt",11.57,"SE","light","control","0",NA,"ucler18exp1","Picea_orientalis","40.7 38.91","40.7 38.91 1968","ucler18exp1_Picea_orientalis"
