"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemcial.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.tim.zero","figure","Notes"
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","26.065000000000001",NA,NA,2,30,"28.01",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","32.360999999999997",NA,NA,2,30,"34.717",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","34.954000000000001",NA,NA,2,30,"41.843",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.8889999999999998",NA,NA,2,30,"7.105",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","13.843",NA,NA,2,30,"14.038",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","13.843",NA,NA,2,30,"20.885",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","14.954000000000001",NA,NA,2,30,"27.871",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","14.583",NA,NA,2,30,"34.857",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","14.583",NA,NA,2,30,"41.703",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0.78900000000000003",NA,NA,2,30,"7.211",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","1.8859999999999999",NA,NA,2,30,"14.278",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","1.8859999999999999",NA,NA,2,30,"21.469",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","1.5349999999999999",NA,NA,2,30,"28.095",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.2370000000000001",NA,NA,2,30,"34.863",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.2370000000000001",NA,NA,2,30,"42.194",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.895",NA,NA,2,30,"7.106",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.9910000000000001",NA,NA,2,30,"14.137",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","4.3419999999999996",NA,NA,2,30,"21.046",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","5.3949999999999996",NA,NA,2,30,"27.813",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.2539999999999996",NA,NA,2,30,"34.863",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.2539999999999996",NA,NA,2,30,"41.771",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.2110000000000003",NA,NA,2,30,"7",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.3420000000000005",NA,NA,2,30,"13.847",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.710999999999999",NA,NA,2,30,"20.913",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.710999999999999",NA,NA,2,30,"27.804",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.184000000000001",NA,NA,2,30,"34.869",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,2,30,"6.826",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.7629999999999999",NA,NA,2,30,"14.022",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","27.763000000000002",NA,NA,2,30,"21",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","35.131999999999998",NA,NA,2,30,"27.804",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","University of Zagreb, Croatia","45.811","15.97",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","37.762999999999998",NA,NA,2,30,"35.044",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,2,30,"7.279",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,2,30,"14.012",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,2,30,"20.919",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,2,30,"27.756",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,2,30,"7.07",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.5760000000000001",NA,NA,2,30,"13.942",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.556000000000001",NA,NA,2,30,"20.779",NA,"Figure 5",NA
"Naumovski05","exp3","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","15.762",NA,NA,2,30,"27.895",NA,"Figure 5",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","0","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","1.4930000000000001",NA,NA,2,30,"21",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","0","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","14.646000000000001",NA,NA,2,30,"28",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","0","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","20.056000000000001",NA,NA,2,30,"35",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","0","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","23.414000000000001",NA,NA,2,30,"42",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","3","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","1.679",NA,NA,2,30,"14",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","3","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","5.1310000000000002",NA,NA,2,30,"21",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","3","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","8.1159999999999997",NA,NA,2,30,"28",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","3","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","7.9290000000000003",NA,NA,2,30,"35",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","3","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","13.526",NA,NA,2,30,"42",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","6","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.052",NA,NA,2,30,"14",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","6","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.9809999999999999",NA,NA,2,30,"21",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","6","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","23.974",NA,NA,2,30,"28",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","6","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","36.100999999999999",NA,NA,2,30,"35",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","6","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","35.914000000000001",NA,NA,2,30,"42",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.9180000000000001",NA,NA,2,30,"7",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","18.937000000000001",NA,NA,2,30,"14",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","23.974",NA,NA,2,30,"21",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","26.026",NA,NA,2,30,"28",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","33.488999999999997",NA,NA,2,30,"35",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","9","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","35.353999999999999",NA,NA,2,30,"42",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","3.3580000000000001",NA,NA,2,30,"14",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","26.959",NA,NA,2,30,"21",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","33.862000000000002",NA,NA,2,30,"28",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","34.795000000000002",NA,NA,2,30,"35",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24","cold stratification","5","12","22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","34.981000000000002",NA,NA,2,30,"42",NA,"Figure 6",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","5.5170000000000003",NA,NA,2,30,"14",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.8469999999999995",NA,NA,2,30,"21",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","9.8469999999999995",NA,NA,2,30,"28",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","13.218",NA,NA,2,30,"35",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","16.283999999999999",NA,NA,2,30,"42",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","23.027000000000001",NA,NA,2,30,"49",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","51.225999999999999",NA,NA,2,30,"56",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","57.969000000000001",NA,NA,2,30,"63",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"24",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","60.420999999999999",NA,NA,2,30,"70",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","2.5289999999999999",NA,NA,2,30,"21",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","15.67",NA,NA,2,30,"28",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","20.574999999999999",NA,NA,2,30,"35",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","24.559000000000001",NA,NA,2,30,"42",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","25.785",NA,NA,2,30,"49",NA,"Figure 7",NA
"Naumovski05","exp4","TA","Deginia","velebitica",NA,"N","N","Velika kapela mountain, Croatia","43.192","17.194",NA,"Europe",NA,NA,NA,"dry room temp","10",NA,"24",NA,NA,NA,"22/31",NA,"14",NA,NA,NA,"N",NA,"N",NA,NA,NA,"per.germ","51.225999999999999",NA,NA,2,30,"56",NA,"Figure 7",NA
