datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,0.252,,,,,27.328,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,2.873,,,,,34.594,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,4.889,,,,,41.202,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,9.123,,,,,49.126,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,12.954,,,,,55.734,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,19.204,,,,,62.006,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,20.212,,,,,68.943,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,23.034,,,,,76.538,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,24.244,,,,,83.146,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,27.067,,,,,90.741,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,28.679,,,,,97.349,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,29.083,,,,,104.615,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,30.494,,,,,111.881,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,32.308,,,,,118.818,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,31.905,,,,,125.755,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,34.325,,,,,132.027,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,36.542,,,,,139.293,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,36.744,,,,,146.559,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,37.147,,,,,154.483,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,37.55,,,,,160.433,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,37.147,,,,,167.37,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,37.954,,,,,174.3,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,39.163,,,,,181.566,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,38.76,,,,,188.503,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,39.365,,,,,195.769,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,39.365,,,,,202.048,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,39.365,,,,,209.643,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,39.365,,,,,216.909,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,39.163,,,,,223.517,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,40.978,,,,,230.783,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,40.776,,,,,238.049,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,41.583,,,,,244.979,,figure 1,
chen15,exp1,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2011,,in liquid nitrogen,7,,-80,control,5,0,30/20,second stratification temperature (25/15),12,,,,N,,,,,No,per.germ,41.784,,,,,250.929,,figure 1,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,ddH2O,,16,N,,,,,No,per.germ,0,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,ddH2O,,16,N,,,,,No,per.germ,5.3,SE,2.5,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,ddH2O,,16,N,,,,,No,per.germ,28,SE,5.7,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,ddH2O,,16,N,,,,,No,per.germ,41.3,SE,10.4,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,ddH2O,,16,N,,,,,No,per.germ,46,SE,8.6,,,37,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,25,16,N,,,,,No,per.germ,0,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,25,16,N,,,,,No,per.germ,10,SE,1.6,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,25,16,N,,,,,No,per.germ,32,SE,5.9,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,25,16,N,,,,,No,per.germ,41.3,SE,5.7,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,25,16,N,,,,,No,per.germ,42.7,SE,5.7,,,37,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,250,16,N,,,,,No,per.germ,0,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,250,16,N,,,,,No,per.germ,8,SE,1.6,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,250,16,N,,,,,No,per.germ,34,SE,3.3,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,250,16,N,,,,,No,per.germ,38,SE,5.7,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,250,16,N,,,,,No,per.germ,39.3,SE,4.7,,,37,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,2500,16,N,,,,,No,per.germ,0,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,2500,16,N,,,,,No,per.germ,10.7,SE,3.8,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,2500,16,N,,,,,No,per.germ,42.7,SE,3.8,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,2500,16,N,,,,,No,per.germ,51.3,SE,8.1,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA3,2500,16,N,,,,,No,per.germ,52,SE,7.1,,,37,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,25,16,N,,,,,No,per.germ,0,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,25,16,N,,,,,No,per.germ,13.3,SE,1.9,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,25,16,N,,,,,No,per.germ,36.7,SE,1.9,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,25,16,N,,,,,No,per.germ,41.3,SE,0.9,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,25,16,N,,,,,No,per.germ,42.7,SE,0.9,,,37,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,250,16,N,,,,,No,per.germ,0,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,250,16,N,,,,,No,per.germ,13.3,SE,3.4,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,250,16,N,,,,,No,per.germ,37.3,SE,9.4,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,250,16,N,,,,,No,per.germ,41.3,SE,10.9,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,250,16,N,,,,,No,per.germ,42.7,SE,9,,,37,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,2500,16,N,,,,,No,per.germ,1.3,SE,0,,,9,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,2500,16,N,,,,,No,per.germ,18.7,SE,3.8,,,16,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,2500,16,N,,,,,No,per.germ,42.7,SE,8.4,,,23,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,2500,16,N,,,,,No,per.germ,46.7,SE,9.6,,,30,,table 2,
chen15,exp2,AZ,Acer,morrisonense,,Y,N,"Tsuifeng, Nanto County, Central Taiwan",24.10555556,121.1869444,2400,Asia,NA,2014,,in liquid nitrogen,7,,-80,cold moist stratification,5,NA,25/15,,,GA4,2500,16,N,,,,,No,per.germ,49.3,SE,9.8,,,37,,table 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,0,,,,,0,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,0,,,,,6.825,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,0,,,,,13.685,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,0,,,,,21.007,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,0,,,,,28.098,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,0.038,,,,,34.965,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,1.18,,,,,41.825,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,3.691,,,,,48.685,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,4.604,,,,,55.776,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,8.714,,,,,63.098,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,14.193,,,,,69.734,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,21.043,,,,,76.825,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,26.75,,,,,84.147,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,37.024,,,,,90.776,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,51.408,,,,,98.098,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,61.91,,,,,104.734,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,69.216,,,,,111.37,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,70.814,,,,,118.23,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,74.011,,,,,126.238,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,76.75,,,,,132.867,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,0,30/20,,,,,,N,,,,,No,per.germ,79.718,,,,,139.965,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,90,30/20,,,,,,N,,,,,No,per.germ,0,,,,,0,,figure 2,
chen06,exp1,AZ,Neolitsea,acuminatissima,,Y,N,"Peitungyenshan, Nanto County, Central Taiwan",24.00833333,121.0116667,1204,Asia,NA,2002,,dry,temporarily,,,cold stratification,4,90,30/20,,,,,,N,,,,,No,per.germ,0,,,,,6.825,,figure 2,
