datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.time.zero,figure,Notes
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2643 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,28,,incubated in light at 25/15 after stratification,12,,,28,N,,N,,,N,cumulative germination percent,68.931,SE,3.257,3,50,56,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2644 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,28,,incubated in light at 25/15 after stratification,12,,,28,N,,N,,,N,cumulative germination percent,70.763,SE,5.089,3,50,63,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2645 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,28,,incubated in light at 25/15 after stratification,12,,,28,N,,N,,,N,cumulative germination percent,71.374,SE,5.496,3,50,70,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2646 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,28,,incubated in light at 25/15 after stratification,12,,,28,N,,N,,,N,cumulative germination percent,73.817,SE,3.867,3,50,77,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2647 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,28,,incubated in light at 25/15 after stratification,12,,,28,N,,N,,,N,cumulative germination percent,73.613,SE,3.664,3,50,84,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2648 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,0.458,SE,0.305,3,50,0,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2649 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,0.534,SE,0.407,3,50,7,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2650 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,39.211,SE,6.718,3,50,14,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2651 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,56.107,SE,4.478,3,50,21,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2652 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,68.931,SE,2.443,3,50,28,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2653 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,77.277,SE,1.425,3,50,35,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2654 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,81.552,SE,2.85,3,50,42,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2655 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,81.959,SE,2.239,3,50,49,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2656 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,81.959,SE,2.443,3,50,56,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2657 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,81.959,SE,2.036,3,50,63,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2658 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,82.366,SE,1.629,3,50,70,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2659 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,82.366,SE,1.832,3,50,77,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2660 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,56,,incubated in light at 25/15 after stratification,12,,,56,N,,N,,,N,cumulative germination percent,82.366,SE,1.832,3,50,84,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2661 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,76.031,SE,3.053,3,50,0,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2662 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.031,SE,2.849,3,50,7,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2663 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.641,SE,2.647,3,50,14,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2664 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,87.048,SE,2.24,3,50,21,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2665 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.845,SE,2.443,3,50,28,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2666 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.845,SE,2.443,3,50,35,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2667 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,87.252,SE,2.239,3,50,42,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2668 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.641,SE,2.647,3,50,49,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2669 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.641,SE,2.647,3,50,56,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2670 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.845,SE,2.239,3,50,63,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2671 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.845,SE,2.443,3,50,70,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2672 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,87.048,SE,2.24,3,50,77,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2673 m,Asia,,2011,,in liquid nitrogen,7,,-80,stratification,5,112,,incubated in light at 25/15 after stratification,12,,,112,N,,N,,,N,cumulative germination percent,86.845,SE,2.239,3,50,84,,Fig 1b,germ.duration given in weeks; converted to days here
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2674 m,Asia,,2014,,in liquid nitrogen,7,,-80,,,,30/20,,,,,,N,,N,,,N,t50,>252,SE,NA,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2675 m,Asia,,2014,,in liquid nitrogen,7,,-80,,,,30/15,,,,,,N,,N,,,N,t50,94.3,SE,7.9,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2676 m,Asia,,2014,,in liquid nitrogen,7,,-80,,,,25/15,,,,,,N,,N,,,N,t50,153.4,SE,40.5,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2677 m,Asia,,2014,,in liquid nitrogen,7,,-80,,,,20/10,,,,,,N,,N,,,N,t50,151.1,SE,20.8,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2678 m,Asia,,2014,,in liquid nitrogen,7,,-80,,,,15/5,,,,,,N,,N,,,N,t50,106.1,SE,9.5,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2679 m,Asia,,2014,,in liquid nitrogen,7,,-80,,,,25,,,,,,N,,N,,,N,t50,>252,SE,NA,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2680 m,Asia,,2014,,in liquid nitrogen,7,,-80,stratification,,28,25/15,,,,,,N,,N,,,N,t50,38.8,SE,0.8,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2681 m,Asia,,2014,,in liquid nitrogen,7,,-80,stratification,,56,25/15,,,,,,N,,N,,,N,t50,18.2,SE,2.3,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2682 m,Asia,,2014,,in liquid nitrogen,7,,-80,stratification,,114,25/15,,,,,,N,,N,,,N,t50,4,SE,0.5,3,50,,,Table 1,
Chen15,exp2,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2683 m,Asia,,2014,,in liquid nitrogen,7,,-80,stratification,,112,25/15,,,,,,N,,N,,,N,t50,0,SE,0,3,50,,,Table 1,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2684 m,Asia,,2014,,in liquid nitrogen,7,,-80,seeds + ddH2O,,,,,,ddH2O,NA,0.666667,N,,Y,ddH2O,960,N,mean germination percent,0,SE,0,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2685 m,Asia,,2014,,in liquid nitrogen,7,,-80,seeds + ddH2O,,,,,,ddH2O,NA,0.666667,N,,Y,ddH2O,960,N,mean germination percent,5.3,SE,2.5,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2686 m,Asia,,2014,,in liquid nitrogen,7,,-80,seeds + ddH2O,,,,,,ddH2O,NA,0.666667,N,,Y,ddH2O,960,N,mean germination percent,28,SE,5.7,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2687 m,Asia,,2014,,in liquid nitrogen,7,,-80,seeds + ddH2O,,,,,,ddH2O,NA,0.666667,N,,Y,ddH2O,960,N,mean germination percent,41.3,SE,10.4,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2688 m,Asia,,2014,,in liquid nitrogen,7,,-80,seeds + ddH2O,,,,,,ddH2O,NA,0.666667,N,,Y,ddH2O,960,N,mean germination percent,46,SE,8.6,3,50,37,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2689 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,25 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,0,SE,NA,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2690 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,25 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,10,SE,1.6,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2691 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,25 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,32,SE,5.9,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2692 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,25 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,41.3,SE,5.7,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2693 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,25 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,42.7,SE,5.7,3,50,37,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2694 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,250 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,0,SE,NA,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2695 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,250 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,8,SE,1.6,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2696 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,250 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,34,SE,3.3,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2697 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,250 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,38,SE,5.7,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2698 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,250 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,39.3,SE,4.7,3,50,37,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2699 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,2500 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,0,SE,NA,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2700 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,2500 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,10.7,SE,3.8,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2701 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,2500 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,42.7,SE,3.8,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2702 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,2500 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,51.3,SE,8.1,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2703 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA3,2500 microns,0.666667,N,,Y,GA3,960,N,mean germination percent,52,SE,7.1,3,50,37,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2704 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,25 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,0,SE,NA,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2705 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,25 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,13.3,SE,1.9,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2706 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,25 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,36.7,SE,1.9,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2707 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,25 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,41.3,SE,0.9,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2708 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,25 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,42.7,SE,0.9,3,50,37,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2709 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,250 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,0,SE,NA,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2710 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,250 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,13.3,SE,3.4,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2711 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,250 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,37.3,SE,9.4,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2712 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,250 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,41.3,SE,10.9,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2713 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,250 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,42.7,SE,9,3,50,37,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2714 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,2500 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,1.3,SE,0.9,3,50,9,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2715 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,2500 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,18.7,SE,3.8,3,50,16,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2716 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,2500 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,42.7,SE,8.4,3,50,23,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2717 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,2500 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,46.7,SE,9.6,3,50,30,,Table 2,
Chen15,exp3,SS,Acer,morrisonense,,Y,N,"Nanto County, Central Taiwan",24.10555556,121.1869444,2718 m,Asia,,2014,,in liquid nitrogen,7,,-80,chemical,,,,,,GA4,2500 microns,0.666667,N,,Y,GA4,960,N,mean germination percent,49.3,SE,9.8,3,50,37,,Table 2,
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,0,20/10,,,,,0,N,,N,,,Y,per.germ,-0.594,SE,NA,4,20,0,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,0,20/10,,,,,0,N,,N,,,Y,per.germ,0.026,SE,NA,4,20,7,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,0,20/10,,,,,0,N,,N,,,Y,per.germ,0.026,SE,NA,4,20,14,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,0,20/10,,,,,0,N,,N,,,Y,per.germ,0.026,SE,NA,4,20,21,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,0,20/10,,,,,0,N,,N,,,Y,per.germ,0.026,SE,NA,4,20,28,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,14,20/10,,,,,2,N,,N,,,Y,per.germ,0.439,SE,NA,4,20,0,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,14,20/10,,,,,2,N,,N,,,Y,per.germ,55.814,SE,16.124,4,20,7,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,14,20/10,,,,,2,N,,N,,,Y,per.germ,77.545,SE,3.928,4,20,14,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,14,20/10,,,,,2,N,,N,,,Y,per.germ,78.992,SE,3.721,4,20,21,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
Jang22,exp5,SS,Veronicastrum,sibiricum,,N,N,"Andong National University, South Korea",,,,Asia,,2019 & 2020,2021,cold,14,,0,stratification at 4 degC,4,14,20/10,,,,,2,N,,N,,,Y,per.germ,79.406,SE,3.1,4,20,28,,Fig 5,germ.duration & treatment duration given in weeks; has been converted to days here
